site,title,snapshot_tstamp,market_tag,site_url
Wall Street Journal,Snapshot missing (something happened),20200719140000,market open,N/A
Wall Street Journal,"Ant Group Plans Dual IPOs in Hong Kong, Shanghai",20200720150508,market open,http://web.archive.org/web/20200720150508/https://www.wsj.com/
Wall Street Journal,EU Leaders Agree on $2 Trillion Spending Plan for Recovery,20200721134335,market open,http://web.archive.org/web/20200721134335/https://www.wsj.com/
Wall Street Journal,U.S. Orders China to Close Its Consulate in Houston,20200722134402,market open,http://web.archive.org/web/20200722134402/https://www.wsj.com/
Wall Street Journal,Jobless Claims See First Rise in Months as Virus Cases Surge,20200723142543,market open,http://web.archive.org/web/20200723142543/https://www.wsj.com/
Wall Street Journal,China Orders U.S. to Close Consulate as Payback for Houston,20200724134803,market open,http://web.archive.org/web/20200724134803/https://www.wsj.com/
Wall Street Journal,Wells Fargo Tightens Purse Strings to Ride Out Pandemic,20200725140953,market open,http://web.archive.org/web/20200725140953/https://www.wsj.com/
Wall Street Journal,"Investor Anxiety Turns to Greed, Driving Risky Market ‘Melt-Up’",20200726141328,market open,http://web.archive.org/web/20200726141328/https://www.wsj.com/
Wall Street Journal,Moderna’s Covid-19 Vaccine Begins Final-Stage Testing,20200727140554,market open,http://web.archive.org/web/20200727140554/https://www.wsj.com/
Wall Street Journal,Pfizer Sales Fall as Company Races Toward Vaccine,20200728140309,market open,http://web.archive.org/web/20200728140309/https://www.wsj.com/
Wall Street Journal,"CEOs of Amazon, Apple, Facebook, Google Set for High-Stakes Hearing",20200729132823,market open,http://web.archive.org/web/20200729132823/https://www.wsj.com/
Wall Street Journal,U.S. Economy Posts Sharpest Downturn on Record,20200730141416,market open,http://web.archive.org/web/20200730141416/https://www.wsj.com/
Wall Street Journal,Wells Fargo Sold Assets to Stay Under Fed Asset Cap as Markets Lurched,20200731142445,market open,http://web.archive.org/web/20200731142445/https://www.wsj.com/
Wall Street Journal,"Microsoft Nears Deal With TikTok, as U.S. Weighs Ban on App",20200801142835,market open,http://web.archive.org/web/20200801142835/https://www.wsj.com/
Wall Street Journal,"Microsoft, Bytedance Put TikTok Talks on Hold After Trump Signals Opposition",20200802135404,market open,http://web.archive.org/web/20200802135404/https://www.wsj.com/
Wall Street Journal,Microsoft Aims for a Deal to Buy TikTok’s U.S. Business,20200803135602,market open,http://web.archive.org/web/20200803135602/https://www.wsj.com/
Wall Street Journal,Trump Says U.S. Should Get Slice of TikTok Sale Price,20200804135637,market open,http://web.archive.org/web/20200804135637/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200805140000,market open,N/A
Wall Street Journal,Weekly Jobless Claims Decline to Lowest Since March,20200806142010,market open,http://web.archive.org/web/20200806142010/https://www.wsj.com/
Wall Street Journal,U.S. Employers Added 1.8 Million Jobs in July,20200807141221,market open,http://web.archive.org/web/20200807141221/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200808140000,market open,N/A
Wall Street Journal,"Twitter, TikTok Have Held Preliminary Talks About Possible Combination",20200809140005,market open,http://web.archive.org/web/20200809140005/https://www.wsj.com/
Wall Street Journal,China Sanctions 11 Americans Over U.S. Moves on Hong Kong,20200810135756,market open,http://web.archive.org/web/20200810135756/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200811140000,market open,N/A
Wall Street Journal,"Kamala Harris, Biden’s VP Pick, Beat 10 Other Finalists",20200812142022,market open,http://web.archive.org/web/20200812142022/https://www.wsj.com/
Wall Street Journal,Weekly Jobless Claims Fall Below One Million for First Time in Months,20200813132849,market open,http://web.archive.org/web/20200813132849/https://www.wsj.com/
Wall Street Journal,July Retail Sales Increased Even as Virus Cases Rose,20200814135409,market open,http://web.archive.org/web/20200814135409/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200815140000,market open,N/A
Wall Street Journal,"Biden Leads Trump, 50% to 41%, in Poll Before Conventions",20200816143513,market open,http://web.archive.org/web/20200816143513/https://www.wsj.com/
Wall Street Journal,Democrats Press Postal Service Leaders to Testify,20200817141736,market open,http://web.archive.org/web/20200817141736/https://www.wsj.com/
Wall Street Journal,Walmart Flexes Its Scale to Power Through Pandemic,20200818140609,market open,http://web.archive.org/web/20200818140609/https://www.wsj.com/
Wall Street Journal,Target Posts Record Growth as Pandemic Fuels E-Commerce,20200819135659,market open,http://web.archive.org/web/20200819135659/https://www.wsj.com/
Wall Street Journal,Former Trump Advisor Steve Bannon Charged With Alleged Fundraising Scheme,20200820135958,market open,http://web.archive.org/web/20200820135958/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200821140000,market open,N/A
Wall Street Journal,Covid-19 Pay Cuts Coming to an End at Some Companies,20200822135512,market open,http://web.archive.org/web/20200822135512/https://www.wsj.com/
Wall Street Journal,Many Companies Postpone Office Reopening Plans,20200823142100,market open,http://web.archive.org/web/20200823142100/https://www.wsj.com/
Wall Street Journal,Facebook’s CEO Stoked Washington’s Fears About TikTok,20200824142140,market open,http://web.archive.org/web/20200824142140/https://www.wsj.com/
Wall Street Journal,Ant Group’s IPO Filing Reveals Big Profits,20200825141017,market open,http://web.archive.org/web/20200825141017/https://www.wsj.com/
Wall Street Journal,U.S.’s Fuel-Making Corridor Prepares for Hurricane Laura,20200826142626,market open,http://web.archive.org/web/20200826142626/https://www.wsj.com/
Wall Street Journal,"Fed Approves Shift on Inflation Goal, Ushering in Longer Era of Low Rates",20200827142539,market open,http://web.archive.org/web/20200827142539/https://www.wsj.com/
Wall Street Journal,"Trump Promises to Heal Nation, Attacks Biden on Jobs and Crime",20200828141704,market open,http://web.archive.org/web/20200828141704/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200829140000,market open,N/A
Wall Street Journal,Revamped Dow’s Gap With S&P 500 Is Set to Widen,20200830142325,market open,http://web.archive.org/web/20200830142325/https://www.wsj.com/
Wall Street Journal,Berkshire Hathaway Buys Stakes in Five Japanese Companies,20200831135325,market open,http://web.archive.org/web/20200831135325/https://www.wsj.com/
Wall Street Journal,Black Ex-Franchisee Owners Sue McDonald’s Alleging Discrimination,20200901135406,market open,http://web.archive.org/web/20200901135406/https://www.wsj.com/
Wall Street Journal,"U.S. Debt Set to Exceed Size of Economy for Year, a First Since WWII",20200902141449,market open,http://web.archive.org/web/20200902141449/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200903140000,market open,N/A
Wall Street Journal,U.S. Jobless Rate Fell to 8.4% in August as Payrolls Increased by 1.4 Million,20200904135647,market open,http://web.archive.org/web/20200904135647/https://www.wsj.com/
Wall Street Journal,"Vaccine Developers Prepare Joint Pledge on Safety, Standards",20200905140456,market open,http://web.archive.org/web/20200905140456/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200906140000,market open,N/A
Wall Street Journal,Sudden Volatility in Technology Stocks Unnerves Investors,20200907140610,market open,http://web.archive.org/web/20200907140610/https://www.wsj.com/
Wall Street Journal,U.S. Stocks Decline Following Tech Slide,20200908141751,market open,http://web.archive.org/web/20200908141751/https://www.wsj.com/
Wall Street Journal,U.S. Stocks Rise After Tech Selloff,20200909140822,market open,http://web.archive.org/web/20200909140822/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200910140000,market open,N/A
Wall Street Journal,U.S. Stocks Point to Firm End to Unsteady Week,20200911135946,market open,http://web.archive.org/web/20200911135946/https://www.wsj.com/
Wall Street Journal,Banking Is Now Ahead of Other Industries in Promoting Women,20200912135816,market open,http://web.archive.org/web/20200912135816/https://www.wsj.com/
Wall Street Journal,SoftBank Nears $40 Billion Deal to Sell Arm Holdings,20200913135839,market open,http://web.archive.org/web/20200913135839/https://www.wsj.com/
Wall Street Journal,"Oracle Wins Bid for TikTok in U.S., Beating Microsoft",20200914135325,market open,http://web.archive.org/web/20200914135325/https://www.wsj.com/
Wall Street Journal,Stocks Climb as Tech Shares Extend Rally,20200915140938,market open,http://web.archive.org/web/20200915140938/https://www.wsj.com/
Wall Street Journal,U.S. Retail Spending Slowed in August,20200916142152,market open,http://web.archive.org/web/20200916142152/https://www.wsj.com/
Wall Street Journal,U.S. Stocks Fall as Fed Outlook Rattles Investors,20200917142618,market open,http://web.archive.org/web/20200917142618/https://www.wsj.com/
Wall Street Journal,"U.S. to Ban TikTok Downloads, Use of WeChat on Sunday",20200918135253,market open,http://web.archive.org/web/20200918135253/https://www.wsj.com/
Wall Street Journal,Ginsburg’s Death Sets Up Bitter Nomination Fight,20200919134810,market open,http://web.archive.org/web/20200919134810/https://www.wsj.com/
Wall Street Journal,Trump Says Nominee Will Be a Woman,20200920135404,market open,http://web.archive.org/web/20200920135404/https://www.wsj.com/
Wall Street Journal,Trump to Name Supreme Court Nominee Friday or Saturday,20200921141522,market open,http://web.archive.org/web/20200921141522/https://www.wsj.com/
Wall Street Journal,U.S. Stocks Edge Higher After Turbulent Session,20200922140100,market open,http://web.archive.org/web/20200922140100/https://www.wsj.com/
Wall Street Journal,DOJ to Seek Curbs on Immunity for Internet Companies,20200923135643,market open,http://web.archive.org/web/20200923135643/https://www.wsj.com/
Wall Street Journal,Jobless Claims Hold Steady at High Level,20200924135142,market open,http://web.archive.org/web/20200924135142/https://www.wsj.com/
Wall Street Journal,Justice Ruth Bader Ginsburg to Lie in State in Capitol,20200925133322,market open,http://web.archive.org/web/20200925133322/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20200926140000,market open,N/A
Wall Street Journal,What Amy Coney Barrett Could Mean for the Future of the Supreme Court,20200927135837,market open,http://web.archive.org/web/20200927135837/https://www.wsj.com/
Wall Street Journal,Stocks Rally on Bets on Volatile Election Season Ramp Up,20200928140223,market open,http://web.archive.org/web/20200928140223/https://www.wsj.com/
Wall Street Journal,Global Virus Deaths Surpass One Million,20200929135940,market open,http://web.archive.org/web/20200929135940/https://www.wsj.com/
Wall Street Journal,Trump and Biden Clash in Contentious First Debate,20200930141142,market open,http://web.archive.org/web/20200930141142/https://www.wsj.com/
Wall Street Journal,Decline in Household Income Poses Hurdle for U.S. Recovery,20201001135220,market open,http://web.archive.org/web/20201001135220/https://www.wsj.com/
Wall Street Journal,"President Trump, First Lady Test Positive for Covid-19",20201002135426,market open,http://web.archive.org/web/20201002135426/https://www.wsj.com/
Wall Street Journal,Trump Stays in Hospital as Cases Mount in His Orbit,20201003140029,market open,http://web.archive.org/web/20201003140029/https://www.wsj.com/
Wall Street Journal,Trump Seeks to Reassure Nation After Mixed Signals,20201004140650,market open,http://web.archive.org/web/20201004140650/https://www.wsj.com/
Wall Street Journal,Trump’s Doctors Offer Mixed Signals on His Health,20201005135021,market open,http://web.archive.org/web/20201005135021/https://www.wsj.com/
Wall Street Journal,"Trump Isolates at White House, Plays Down Virus",20201006135843,market open,http://web.archive.org/web/20201006135843/https://www.wsj.com/
Wall Street Journal,Trump Sends Mixed Messages Over Covid-19 Stimulus,20201007134618,market open,http://web.archive.org/web/20201007134618/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201008140000,market open,N/A
Wall Street Journal,U.S. Stocks on Course for Best Week Since August,20201009140052,market open,http://web.archive.org/web/20201009140052/https://www.wsj.com/
Wall Street Journal,"Trailing in the Polls, Trump Looks for One More Comeback",20201010135643,market open,http://web.archive.org/web/20201010135643/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201011140000,market open,N/A
Wall Street Journal,Barrett Faces Senate Panel for Confirmation Hearings,20201012140155,market open,http://web.archive.org/web/20201012140155/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201013140000,market open,N/A
Wall Street Journal,Barrett Faces Final Day of Questioning by Senators,20201014135634,market open,http://web.archive.org/web/20201014135634/https://www.wsj.com/
Wall Street Journal,"U.S. Jobless Claims Rose to 898,000 Last Week",20201015135235,market open,http://web.archive.org/web/20201015135235/https://www.wsj.com/
Wall Street Journal,U.S. Retail Spending Picked Up Strongly in September,20201016140434,market open,http://web.archive.org/web/20201016140434/https://www.wsj.com/
Wall Street Journal,U.S. Budget Gap Tripled to a Record in Last Fiscal Year,20201017140835,market open,http://web.archive.org/web/20201017140835/https://www.wsj.com/
Wall Street Journal,Credit Scores Rise Amid Recession,20201018141712,market open,http://web.archive.org/web/20201018141712/https://www.wsj.com/
Wall Street Journal,China Acceleration May Not Rescue World From Virus Slowdown,20201019141020,market open,http://web.archive.org/web/20201019141020/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201020140000,market open,N/A
Wall Street Journal,Virus Stimulus Talks Make Progress Despite Resistance,20201021140741,market open,http://web.archive.org/web/20201021140741/https://www.wsj.com/
Wall Street Journal,U.S. Jobless Claims Fell Last Week,20201022135105,market open,http://web.archive.org/web/20201022135105/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201023140000,market open,N/A
Wall Street Journal,"New U.S. Covid-19 Cases Top 80,000, a Single-Day Record",20201024141254,market open,http://web.archive.org/web/20201024141254/https://www.wsj.com/
Wall Street Journal,"Pence’s Chief of Staff, Campaign Adviser Test Positive for Coronavirus",20201025141353,market open,http://web.archive.org/web/20201025141353/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201026140000,market open,N/A
Wall Street Journal,Barrett Is Confirmed to Supreme Court,20201027140414,market open,http://web.archive.org/web/20201027140414/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201028140000,market open,N/A
Wall Street Journal,Economy Surges but Hasn’t Recouped All Pandemic Losses,20201029140354,market open,http://web.archive.org/web/20201029140354/https://www.wsj.com/
Wall Street Journal,Dow on Track to Wrap Up Worst Month Since March,20201030140642,market open,http://web.archive.org/web/20201030140642/https://www.wsj.com/
Wall Street Journal,Latest Virus Wave to Test Ability of Hospitals to Cope,20201031140627,market open,http://web.archive.org/web/20201031140627/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201101140000,market open,N/A
Wall Street Journal,"Trump, Biden Hit Trail on Final Day of Campaigning",20201102134033,market open,http://web.archive.org/web/20201102134033/https://www.wsj.com/
Wall Street Journal,America Heads to the Polls as Election Day Dawns,20201103134840,market open,http://web.archive.org/web/20201103134840/https://www.wsj.com/
Wall Street Journal,Americans Awake to Unsettled Presidential Election,20201104140851,market open,http://web.archive.org/web/20201104140851/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201105140000,market open,N/A
Wall Street Journal,Biden Holds Edge as Vote Counting Enters Fourth Day,20201106140206,market open,http://web.archive.org/web/20201106140206/https://www.wsj.com/
Wall Street Journal,Biden Maintains Edge as Vote Counts Drag Into Fifth Day,20201107135548,market open,http://web.archive.org/web/20201107135548/https://www.wsj.com/
Wall Street Journal,Joe Biden Pledges to Unite the Nation as President,20201108140012,market open,http://web.archive.org/web/20201108140012/https://www.wsj.com/
Wall Street Journal,"Stock Futures Surge on Vaccine Results, Biden Win",20201109141040,market open,http://web.archive.org/web/20201109141040/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201110140000,market open,N/A
Wall Street Journal,Biden Presses On With Transition,20201111140828,market open,http://web.archive.org/web/20201111140828/https://www.wsj.com/
Wall Street Journal,Trump Suits Aim to Block Certification in Key States,20201112140444,market open,http://web.archive.org/web/20201112140444/https://www.wsj.com/
Wall Street Journal,"New U.S. Covid-19 Cases Top 150,000 for the First Time",20201113140214,market open,http://web.archive.org/web/20201113140214/https://www.wsj.com/
Wall Street Journal,"New U.S. Covid-19 Cases Top 180,000 for the First Time",20201114140055,market open,http://web.archive.org/web/20201114140055/https://www.wsj.com/
Wall Street Journal,DACA Restored After Court Rules DHS Head Served Illegally,20201115135807,market open,http://web.archive.org/web/20201115135807/https://www.wsj.com/
Wall Street Journal,"Moderna’s Covid-19 Vaccine Is 94.5% Effective, Early Results Show",20201116135951,market open,http://web.archive.org/web/20201116135951/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201117140000,market open,N/A
Wall Street Journal,"Pfizer Says Vaccine Is 95% Effective in Final Data, Will Seek Authorization",20201118135713,market open,http://web.archive.org/web/20201118135713/https://www.wsj.com/
Wall Street Journal,Jobless Claims Rise as Virus Keeps U.S. Recovery in Check,20201119135410,market open,http://web.archive.org/web/20201119135410/https://www.wsj.com/
Wall Street Journal,Pfizer to Seek Authorization of Covid-19 Vaccine,20201120140327,market open,http://web.archive.org/web/20201120140327/https://www.wsj.com/
Wall Street Journal,Michigan Legislators Say They See No Reason Why State’s Vote Would Change,20201121135932,market open,http://web.archive.org/web/20201121135932/https://www.wsj.com/
Wall Street Journal,Judge Dismisses Trump Campaign Suit in Pennsylvania,20201122135827,market open,http://web.archive.org/web/20201122135827/https://www.wsj.com/
Wall Street Journal,"AstraZeneca, Oxford Vaccine Up to 90% Effective in Trials",20201123140803,market open,http://web.archive.org/web/20201123140803/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201124140000,market open,N/A
Wall Street Journal,Dow’s Milestone Heralds Broader Stock Rally,20201125134707,market open,http://web.archive.org/web/20201125134707/https://www.wsj.com/
Wall Street Journal,Supreme Court Blocks N.Y.’s Covid Restrictions on Religious Services,20201126140132,market open,http://web.archive.org/web/20201126140132/https://www.wsj.com/
Wall Street Journal,"Dow, S&P 500 on Track to End Week Near Record Highs",20201127141810,market open,http://web.archive.org/web/20201127141810/https://www.wsj.com/
Wall Street Journal,Falling Volatility Signals Optimism About Stock Rally,20201128134446,market open,http://web.archive.org/web/20201128134446/https://www.wsj.com/
Wall Street Journal,Tesla’s S&P Debut Is Set to Put $100 Billion in Motion,20201129140012,market open,http://web.archive.org/web/20201129140012/https://www.wsj.com/
Wall Street Journal,Moderna to Ask FDA to Authorize Vaccine,20201130135647,market open,http://web.archive.org/web/20201130135647/https://www.wsj.com/
Wall Street Journal,Stock Futures Point to Fresh Records for Major Indexes,20201201142202,market open,http://web.archive.org/web/20201201142202/https://www.wsj.com/
Wall Street Journal,Pfizer Vaccine Wins U.K. Authorization,20201202135923,market open,http://web.archive.org/web/20201202135923/https://www.wsj.com/
Wall Street Journal,U.S. Jobless Claims Fell Last Week After Recent Rise,20201203135955,market open,http://web.archive.org/web/20201203135955/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20201204140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20201205140000,market open,N/A
Wall Street Journal,Soaring Metals Prices Signal Bets on Global Recovery,20201206140229,market open,http://web.archive.org/web/20201206140229/https://www.wsj.com/
Wall Street Journal,U.S. Stock Futures Slide as Covid-19 Cases Rise,20201207135611,market open,http://web.archive.org/web/20201207135611/https://www.wsj.com/
Wall Street Journal,U.K. Begins Rolling Out Pfizer’s Covid-19 Vaccine,20201208140002,market open,http://web.archive.org/web/20201208140002/https://www.wsj.com/
Wall Street Journal,"As Vaccines Roll Out, States Decide Who Gets Priority",20201209134227,market open,http://web.archive.org/web/20201209134227/https://www.wsj.com/
Wall Street Journal,Jobless Claims Rose Sharply Last Week,20201210140033,market open,http://web.archive.org/web/20201210140033/https://www.wsj.com/
Wall Street Journal,FDA Panel Clears Path for Authorizing Pfizer Covid-19 Shot,20201211135637,market open,http://web.archive.org/web/20201211135637/https://www.wsj.com/
Wall Street Journal,U.S. Authorizes the First Vaccine to Fight Pandemic,20201212140105,market open,http://web.archive.org/web/20201212140105/https://www.wsj.com/
Wall Street Journal,Vaccine Shipments Set to Begin,20201213135914,market open,http://web.archive.org/web/20201213135914/https://www.wsj.com/
Wall Street Journal,States Prepare for First Day of Covid-19 Shots,20201214142335,market open,http://web.archive.org/web/20201214142335/https://www.wsj.com/
Wall Street Journal,Moderna’s Covid-19 Vaccine Is Next Up for Authorization,20201215133541,market open,http://web.archive.org/web/20201215133541/https://www.wsj.com/
Wall Street Journal,U.S. Retail Sales Fell 1.1% in November,20201216135937,market open,http://web.archive.org/web/20201216135937/https://www.wsj.com/
Wall Street Journal,U.S. Jobless Claims Remain Elevated,20201217141516,market open,http://web.archive.org/web/20201217141516/https://www.wsj.com/
Wall Street Journal,Moderna Shot Expected to Bolster U.S. Vaccine Efforts,20201218135647,market open,http://web.archive.org/web/20201218135647/https://www.wsj.com/
Wall Street Journal,Moderna’s Vaccine Is Cleared for American Use,20201219135633,market open,http://web.archive.org/web/20201219135633/https://www.wsj.com/
Wall Street Journal,Senate Leaders Clear Last Hurdle on Covid-19 Package,20201220140853,market open,http://web.archive.org/web/20201220140853/https://www.wsj.com/
Wall Street Journal,"Global Stocks, Oil Drop on Fresh Covid Travel Restrictions",20201221140051,market open,http://web.archive.org/web/20201221140051/https://www.wsj.com/
Wall Street Journal,"Google, Facebook Agreed to Cooperate, Draft Suit Alleges",20201222134613,market open,http://web.archive.org/web/20201222134613/https://www.wsj.com/
Wall Street Journal,Rising Virus Cases Pressured Spending,20201223135405,market open,http://web.archive.org/web/20201223135405/https://www.wsj.com/
Wall Street Journal,"Trump Issues 26 Pardons, Including Manafort and Stone",20201224140026,market open,http://web.archive.org/web/20201224140026/https://www.wsj.com/
Wall Street Journal,U.S. to Require U.K. Passengers to Show Negative Covid Tests,20201225135911,market open,http://web.archive.org/web/20201225135911/https://www.wsj.com/
Wall Street Journal,"Holiday Sales Rose, but Not by Much",20201226142126,market open,http://web.archive.org/web/20201226142126/https://www.wsj.com/
Wall Street Journal,Some Jobless Benefits Expire as Aid Package Stalls,20201227135816,market open,http://web.archive.org/web/20201227135816/https://www.wsj.com/
Wall Street Journal,Trump Signs Pandemic-Aid Bill,20201228142407,market open,http://web.archive.org/web/20201228142407/https://www.wsj.com/
Wall Street Journal,House Votes to Override Trump Veto of Defense Bill,20201229134916,market open,http://web.archive.org/web/20201229134916/https://www.wsj.com/
Wall Street Journal,"U.K. Authorizes AstraZeneca, Oxford Covid-19 Vaccine",20201230142523,market open,http://web.archive.org/web/20201230142523/https://www.wsj.com/
Wall Street Journal,Jobless Claims Fell Modestly Last Week,20201231142819,market open,http://web.archive.org/web/20201231142819/https://www.wsj.com/
Wall Street Journal,Stocks Surge in Crazy Year for Financial Markets,20210101134825,market open,http://web.archive.org/web/20210101134825/https://www.wsj.com/
Wall Street Journal,U.S. Vaccine Rollout Falls Behind Goals,20210102135418,market open,http://web.archive.org/web/20210102135418/https://www.wsj.com/
Wall Street Journal,Investors Bet the ‘Everything Rally’ Will Continue,20210103135802,market open,http://web.archive.org/web/20210103135802/https://www.wsj.com/
Wall Street Journal,Trump Pressured Georgia Official to ‘Find’ Votes,20210104141458,market open,http://web.archive.org/web/20210104141458/https://www.wsj.com/
Wall Street Journal,Georgia Votes in Runoff to Determine Senate Control,20210105142532,market open,http://web.archive.org/web/20210105142532/https://www.wsj.com/
Wall Street Journal,"Warnock Wins Georgia Runoff, Bringing Democrats Closer to Senate Control",20210106135633,market open,http://web.archive.org/web/20210106135633/https://www.wsj.com/
Wall Street Journal,Trump Agrees to Orderly Transfer to Biden After Day of Turmoil,20210107140606,market open,http://web.archive.org/web/20210107140606/https://www.wsj.com/
Wall Street Journal,"After Capitol Riot, Resignations and Calls for Trump’s Removal",20210108134359,market open,http://web.archive.org/web/20210108134359/https://www.wsj.com/
Wall Street Journal,House Democrats to Introduce Article of Impeachment Against Trump,20210109142609,market open,http://web.archive.org/web/20210109142609/https://www.wsj.com/
Wall Street Journal,Support Grows for Trump Impeachment Over Capitol Riot,20210110142607,market open,http://web.archive.org/web/20210110142607/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210111140000,market open,N/A
Wall Street Journal,House Plans Impeachment Vote on Trump for Wednesday,20210112132614,market open,http://web.archive.org/web/20210112132614/https://www.wsj.com/
Wall Street Journal,Trump to Face Impeachment Vote Over Capitol Riot,20210113134610,market open,http://web.archive.org/web/20210113134610/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210114140000,market open,N/A
Wall Street Journal,JPMorgan Quarterly Profit Jumps 42%,20210115141637,market open,http://web.archive.org/web/20210115141637/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210116140000,market open,N/A
Wall Street Journal,"After Stock Surge, Investors Ask What’s Next for Companies",20210117142217,market open,http://web.archive.org/web/20210117142217/https://www.wsj.com
Wall Street Journal,Keystone XL Project Vows Zero Emissions in Bid to Sway Biden,20210118124235,market open,http://web.archive.org/web/20210118124235/https://www.wsj.com/
Wall Street Journal,"Goldman Profit More Than Doubles, Powered by Trading",20210119140131,market open,http://web.archive.org/web/20210119140131/https://www.wsj.com/
Wall Street Journal,Washington Prepares for Inauguration Under Tight Security,20210120133432,market open,http://web.archive.org/web/20210120133432/https://www.wsj.com/
Wall Street Journal,"Biden Faces Early Hurdles on Nominees, Covid-19 Relief",20210121133140,market open,http://web.archive.org/web/20210121133140/https://www.wsj.com/
Wall Street Journal,"Biden to Sign Orders to Boost Covid Aid, Federal Benefits",20210122135040,market open,http://web.archive.org/web/20210122135040/https://www.wsj.com/
Wall Street Journal,Wall Street’s Euphoria for Blank-Check Firms Grows,20210123135904,market open,http://web.archive.org/web/20210123135904/https://www.wsj.com/
Wall Street Journal,Bullish Stock Bets Explode as Indexes Keep Hitting Highs,20210124140207,market open,http://web.archive.org/web/20210124140207/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210125140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210126140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210127140000,market open,N/A
Wall Street Journal,Economy Shrank in 2020 Despite Fourth Quarter Growth,20210128140110,market open,http://web.archive.org/web/20210128140110/https://www.wsj.com/
Wall Street Journal,GameStop Up Off-Hours as Robinhood Loosens Curbs,20210129135822,market open,http://web.archive.org/web/20210129135822/https://www.wsj.com/
Wall Street Journal,"Jan. 6 Rally Funded by Top Trump Donor, Helped by Alex Jones",20210130140427,market open,http://web.archive.org/web/20210130140427/https://www.wsj.com/
Wall Street Journal,"Melvin Capital Lost 53% in January, Hurt by GameStop, Other Bets",20210131143146,market open,http://web.archive.org/web/20210131143146/https://www.wsj.com/
Wall Street Journal,Online Traders Propel Silver; AMC Up Premarket,20210201135652,market open,http://web.archive.org/web/20210201135652/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210202140000,market open,N/A
Wall Street Journal,Amazon CEO Change to Come Amid Regulatory Scrutiny,20210203140221,market open,http://web.archive.org/web/20210203140221/https://www.wsj.com/
Wall Street Journal,Merck’s Frazier to Retire as CEO at End of June,20210204140620,market open,http://web.archive.org/web/20210204140620/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210205140000,market open,N/A
Wall Street Journal,Biden Backs Off $15 Wage as Virus-Aid Plan Takes Shape,20210206140114,market open,http://web.archive.org/web/20210206140114/https://www.wsj.com/
Wall Street Journal,Tighter Oil Supplies Inject Momentum Into Price Rally,20210207143149,market open,http://web.archive.org/web/20210207143149/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210208140000,market open,N/A
Wall Street Journal,Trump Impeachment Trial Opens With Debate Over Senate’s Power,20210209134931,market open,http://web.archive.org/web/20210209134931/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210210140000,market open,N/A
Wall Street Journal,Winter Layoffs Show Early Signs of Easing,20210211135313,market open,http://web.archive.org/web/20210211135313/https://www.wsj.com/
Wall Street Journal,GameStop Mania Highlights Shift to Dark Trading,20210212135928,market open,http://web.archive.org/web/20210212135928/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210213140000,market open,N/A
Wall Street Journal,Impeachment Trial Sharpens GOP Rifts,20210214135954,market open,http://web.archive.org/web/20210214135954/https://www.wsj.com/
Wall Street Journal,Debt Binge Reaches Riskiest Companies,20210215144742,market open,http://web.archive.org/web/20210215144742/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210216140000,market open,N/A
Wall Street Journal,"Retail Sales Rose Strongly in January, Driven by Stimulus",20210217140327,market open,http://web.archive.org/web/20210217140327/https://www.wsj.com/
