site,title,snapshot_tstamp,market_tag,site_url
Yahoo Finance,Why the Founding Fathers would want us all to have fast Internet,20200808141239,market open,http://web.archive.org/web/20200808141239/https://finance.yahoo.com/
Yahoo Finance,"Trump extends unemployment, defers payroll tax",20200809145854,market open,http://web.archive.org/web/20200809145854/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise as investors eye earnings, Trump's virus orders",20200810141304,market open,http://web.archive.org/web/20200810141304/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise, Dow adds 300+ points amid vaccine, stimulus optimism",20200811142605,market open,http://web.archive.org/web/20200811142605/https://finance.yahoo.com/
Yahoo Finance,The big 'surprise' that could send stocks higher,20200812125556,market open,http://web.archive.org/web/20200812125556/https://finance.yahoo.com/
Yahoo Finance,Nasdaq rises as tech shares gain; S&P 500 drifts lower after touching record,20200813135026,market open,http://web.archive.org/web/20200813135026/https://finance.yahoo.com/
Yahoo Finance,Stocks mostly lower as S&P 500 hovers just below record,20200814142950,market open,http://web.archive.org/web/20200814142950/https://finance.yahoo.com/
Yahoo Finance,Serial tech entrepreneur launches ambitious alternative to school,20200815140520,market open,http://web.archive.org/web/20200815140520/https://finance.yahoo.com/
Yahoo Finance,"UAE, Israeli firms sign strategic agreement on COVID R&D",20200816121911,market open,http://web.archive.org/web/20200816121911/https://finance.yahoo.com/
Yahoo Finance,"Stocks open slightly higher, approaching record levels yet again",20200817133937,market open,http://web.archive.org/web/20200817133937/https://finance.yahoo.com/
Yahoo Finance,"S&P 500 sets record intraday high, rallying more than 50% from March lows",20200818135959,market open,http://web.archive.org/web/20200818135959/https://finance.yahoo.com/
Yahoo Finance,Stocks drift after S&P 500's record close; Target and Lowe's post blowout earnings,20200819134119,market open,http://web.archive.org/web/20200819134119/https://finance.yahoo.com/
Yahoo Finance,Stocks mixed as new jobless claims unexpectedly spike,20200820150300,market open,http://web.archive.org/web/20200820150300/https://finance.yahoo.com/
Yahoo Finance,Record-high prices is no reason to dump stocks,20200821121209,market open,http://web.archive.org/web/20200821121209/https://finance.yahoo.com/
Yahoo Finance,Here are the CEOs and companies that support Trump...and Biden,20200822143623,market open,http://web.archive.org/web/20200822143623/https://finance.yahoo.com/
Yahoo Finance,Trump says could 'decouple' and not do business with China,20200823134801,market open,http://web.archive.org/web/20200823134801/https://finance.yahoo.com/
Yahoo Finance,A key question about the economic recovery remains unanswered,20200824110449,market open,http://web.archive.org/web/20200824110449/https://finance.yahoo.com/
Yahoo Finance,"Stocks retreat from records, consumer confidence unexpectedly drops in August",20200825151544,market open,http://web.archive.org/web/20200825151544/https://finance.yahoo.com/
Yahoo Finance,The American mall experience is evolving before our eyes,20200826141458,market open,http://web.archive.org/web/20200826141458/https://finance.yahoo.com/
Yahoo Finance,Fed's Powell unveils effort to target higher inflation,20200827133247,market open,http://web.archive.org/web/20200827133247/https://finance.yahoo.com/
Yahoo Finance,"Wall Street opens higher; Tesla, Zoom pop to fresh records",20200828141248,market open,http://web.archive.org/web/20200828141248/https://finance.yahoo.com/
Yahoo Finance,Why Warren Buffett matters more than ever on his 90th birthday,20200829134731,market open,http://web.archive.org/web/20200829134731/https://finance.yahoo.com/
Yahoo Finance,On Warren Buffett's birthday: One of his top investing tips,20200830142924,market open,http://web.archive.org/web/20200830142924/https://finance.yahoo.com/
Yahoo Finance,"Stocks inch higher; market gears up for Tesla, Apple splits",20200831125654,market open,http://web.archive.org/web/20200831125654/https://finance.yahoo.com/
Yahoo Finance,"Stocks mixed, but tech shares keep party rolling",20200901122313,market open,http://web.archive.org/web/20200901122313/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20200902140000,market open,N/A
Yahoo Finance,Stock tick down after record-setting rally; investors eye jobless claims,20200903143437,market open,http://web.archive.org/web/20200903143437/https://finance.yahoo.com/
Yahoo Finance,Tech stocks drag market lower again. S&P 500 falls 3%. Nasdaq drops 5%.,20200904155229,market open,http://web.archive.org/web/20200904155229/https://finance.yahoo.com/
Yahoo Finance,Why the stock market and the economy actually aren't disconnected,20200905142541,market open,http://web.archive.org/web/20200905142541/https://finance.yahoo.com/
Yahoo Finance,Chinese chipmaker denies military ties as US steps up feud,20200906145213,market open,http://web.archive.org/web/20200906145213/https://finance.yahoo.com/
Yahoo Finance,European stocks rebound following Wall St. sell-off,20200907142909,market open,http://web.archive.org/web/20200907142909/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20200908140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20200909140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20200910140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20200911140000,market open,N/A
Yahoo Finance,AstraZeneca says trials of COVID vaccine resuming,20200912142809,market open,http://web.archive.org/web/20200912142809/https://finance.yahoo.com/
Yahoo Finance,How COVID accelerated a 20-year surge in demand for pets,20200913134101,market open,http://web.archive.org/web/20200913134101/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise as vaccine, M&A news draw focus; Oracle shares halted",20200914151641,market open,http://web.archive.org/web/20200914151641/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise, Nasdaq paces toward back-to-back sessions of gains",20200915155753,market open,http://web.archive.org/web/20200915155753/https://finance.yahoo.com/
Yahoo Finance,What to expect from the FOMC announcement and Fed Chair Powell's Q&A,20200916140848,market open,http://web.archive.org/web/20200916140848/https://finance.yahoo.com/
Yahoo Finance,"860,000 American workers filed for unemployment claims last week",20200917131852,market open,http://web.archive.org/web/20200917131852/https://finance.yahoo.com/
Yahoo Finance,"Stocks struggle after tech rout, end week on a low note",20200918141022,market open,http://web.archive.org/web/20200918141022/https://finance.yahoo.com/
Yahoo Finance,Ruth Bader Ginsburg dead at age 87 from pancreatic cancer,20200919113014,market open,http://web.archive.org/web/20200919113014/https://finance.yahoo.com/
Yahoo Finance,'Didn't have to be this way': Nurses describe toll of treating COVID,20200920141128,market open,http://web.archive.org/web/20200920141128/https://finance.yahoo.com/
Yahoo Finance,"Stocks slide, Dow sheds 700+ points as September gloom continues",20200921143355,market open,http://web.archive.org/web/20200921143355/https://finance.yahoo.com/
Yahoo Finance,"Stocks open slightly higher, looking to end losing streak",20200922133829,market open,http://web.archive.org/web/20200922133829/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20200923140000,market open,N/A
Yahoo Finance,Stocks trade lower following weak jobless claims report,20200924140401,market open,http://web.archive.org/web/20200924140401/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20200925140000,market open,N/A
Yahoo Finance,Opinion: Why Mr. Market doesn't care if democracy is collapsing,20200926133221,market open,http://web.archive.org/web/20200926133221/https://finance.yahoo.com/
Yahoo Finance,Trading election-year odds and managing risk amid rising uncertainty,20200927133919,market open,http://web.archive.org/web/20200927133919/https://finance.yahoo.com/
Yahoo Finance,"Stocks jump, Dow gains 400+ points",20200928141724,market open,http://web.archive.org/web/20200928141724/https://finance.yahoo.com/
Yahoo Finance,"Stocks mixed as investors pause after rally, consider stimulus proposal",20200929141122,market open,http://web.archive.org/web/20200929141122/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise with first presidential debate, stimulus in focus",20200930140119,market open,http://web.archive.org/web/20200930140119/https://finance.yahoo.com/
Yahoo Finance,"Stocks buoyed by stimulus hopes, dip in jobless claims",20201001145805,market open,http://web.archive.org/web/20201001145805/https://finance.yahoo.com/
Yahoo Finance,"U.S. employers added just 661,000 jobs in September",20201002133010,market open,http://web.archive.org/web/20201002133010/https://finance.yahoo.com/
Yahoo Finance,"What Trump contracting COVID-19 means for the market, the election and America",20201003141600,market open,http://web.archive.org/web/20201003141600/https://finance.yahoo.com/
Yahoo Finance,"Market capitalism has failed in pandemic, needs reform: Pope",20201004132823,market open,http://web.archive.org/web/20201004132823/https://finance.yahoo.com/
Yahoo Finance,Stocks jump as investors eye Trump's health,20201005140049,market open,http://web.archive.org/web/20201005140049/https://finance.yahoo.com/
Yahoo Finance,"Stocks mixed as investors await Powell, stimulus talks",20201006135022,market open,http://web.archive.org/web/20201006135022/https://finance.yahoo.com/
Yahoo Finance,Stocks rise after Trump signals support for some virus relief,20201007141703,market open,http://web.archive.org/web/20201007141703/https://finance.yahoo.com/
Yahoo Finance,"840,000 American workers filed for unemployment benefits last week",20201008132430,market open,http://web.archive.org/web/20201008132430/https://finance.yahoo.com/
Yahoo Finance,Stock futures extend gains with stimulus prospects in focus,20201009135037,market open,http://web.archive.org/web/20201009135037/https://finance.yahoo.com/
Yahoo Finance,Trump's demand for in-person debate wasn't unreasonable: doctor,20201010141146,market open,http://web.archive.org/web/20201010141146/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201011140000,market open,N/A
Yahoo Finance,"Stocks trade higher with earnings, more stimulus talks ahead",20201012154825,market open,http://web.archive.org/web/20201012154825/https://finance.yahoo.com/
Yahoo Finance,Stocks mostly lower as earnings kick off,20201013144703,market open,http://web.archive.org/web/20201013144703/https://finance.yahoo.com/
Yahoo Finance,"Amid the horror, one CEO see blessings",20201014130516,market open,http://web.archive.org/web/20201014130516/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201015140000,market open,N/A
Yahoo Finance,"Stocks rise after three straight days of losses, after retail sales beat expectations",20201016140211,market open,http://web.archive.org/web/20201016140211/https://finance.yahoo.com/
Yahoo Finance,Millions of Americans entering poverty as stimulus runs out,20201017135950,market open,http://web.archive.org/web/20201017135950/https://finance.yahoo.com/
Yahoo Finance,"Senate to vote this week on 'skinny' relief bill, PPP funds",20201018151700,market open,http://web.archive.org/web/20201018151700/https://finance.yahoo.com/
Yahoo Finance,Stocks rise as Wall Street clings to hope for pre-election stimulus,20201019135232,market open,http://web.archive.org/web/20201019135232/https://finance.yahoo.com/
Yahoo Finance,Markets don’t actually hate uncertainty,20201020111432,market open,http://web.archive.org/web/20201020111432/https://finance.yahoo.com/
Yahoo Finance,People earning a lot of money think differently,20201021115259,market open,http://web.archive.org/web/20201021115259/https://finance.yahoo.com/
Yahoo Finance,"Stocks up after jobless claims improve, though stimulus deal remains elusive",20201022140101,market open,http://web.archive.org/web/20201022140101/https://finance.yahoo.com/
Yahoo Finance,"Stocks rise with stimulus hopes, presidential debate in focus",20201023140250,market open,http://web.archive.org/web/20201023140250/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201024140000,market open,N/A
Yahoo Finance,Op-Ed: Why Joe Biden would be the real jobs president,20201025153247,market open,http://web.archive.org/web/20201025153247/https://finance.yahoo.com/
Yahoo Finance,Yahoo Finance All Markets Summit: Road to Recovery,20201026155113,market open,http://web.archive.org/web/20201026155113/https://finance.yahoo.com/
Yahoo Finance,Stocks renew declines after Dow's worst drop in nearly two months,20201027134835,market open,http://web.archive.org/web/20201027134835/https://finance.yahoo.com/
Yahoo Finance,"Stocks tumble, Dow plunges as virus concerns mount",20201028151054,market open,http://web.archive.org/web/20201028151054/https://finance.yahoo.com/
Yahoo Finance,Stocks steady after Wednesday's selloff,20201029151113,market open,http://web.archive.org/web/20201029151113/https://finance.yahoo.com/
Yahoo Finance,Stocks trade lower as indices head for weekly losses,20201030135648,market open,http://web.archive.org/web/20201030135648/https://finance.yahoo.com/
Yahoo Finance,What happens when the minority rules America,20201031141807,market open,http://web.archive.org/web/20201031141807/https://finance.yahoo.com/
Yahoo Finance,Yahoo Finance 2020 election coverage,20201101141620,market open,http://web.archive.org/web/20201101141620/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201102140000,market open,N/A
Yahoo Finance,Market history tells us to brace for election surprises,20201103142307,market open,http://web.archive.org/web/20201103142307/https://finance.yahoo.com/
Yahoo Finance,The election presents investors as many questions as answers,20201104141736,market open,http://web.archive.org/web/20201104141736/https://finance.yahoo.com/
Yahoo Finance,"751,000 American workers filed for unemployment benefits last week",20201105133355,market open,http://web.archive.org/web/20201105133355/https://finance.yahoo.com/
Yahoo Finance,What to expect from the October jobs report,20201106114740,market open,http://web.archive.org/web/20201106114740/https://finance.yahoo.com/
Yahoo Finance,8 things our next president needs to do right away,20201107150555,market open,http://web.archive.org/web/20201107150555/https://finance.yahoo.com/
Yahoo Finance,Biden is going to put the US-UK 'special relationship' to the test,20201108135936,market open,http://web.archive.org/web/20201108135936/http://finance.yahoo.com/
Yahoo Finance,"Markets surge after upbeat vaccine data, Dow futures add 1,500 points",20201109133501,market open,http://web.archive.org/web/20201109133501/https://finance.yahoo.com/
Yahoo Finance,The positive impacts of a COVID-19 vaccine will arrive before the vaccine,20201110115614,market open,http://web.archive.org/web/20201110115614/https://finance.yahoo.com/
Yahoo Finance,The restaurant industry faces a long and uneven recovery,20201111132434,market open,http://web.archive.org/web/20201111132434/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201112140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201113140000,market open,N/A
Yahoo Finance,Texas AG 'optimistic' that Supreme Court will overturn ACA with Justice Barrett on bench,20201114134938,market open,http://web.archive.org/web/20201114134938/https://finance.yahoo.com/
Yahoo Finance,Here comes the new US-China Digital Cold War,20201115123617,market open,http://web.archive.org/web/20201115123617/https://finance.yahoo.com/
Yahoo Finance,Dow soars after Moderna releases upbeat vaccine efficacy data,20201116153106,market open,http://web.archive.org/web/20201116153106/https://finance.yahoo.com/
Yahoo Finance,The past won't help outline a post-COVID future,20201117130001,market open,http://web.archive.org/web/20201117130001/https://finance.yahoo.com/
Yahoo Finance,The world’s largest retailer believes shopping has changed forever,20201118141152,market open,http://web.archive.org/web/20201118141152/https://finance.yahoo.com/
Yahoo Finance,"Another 742,000 Americans filed new unemployment claims last week",20201119144916,market open,http://web.archive.org/web/20201119144916/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201120140000,market open,N/A
Yahoo Finance,Americans on a buying spree give battered diesel market a lift,20201121141456,market open,http://web.archive.org/web/20201121141456/https://finance.yahoo.com/
Yahoo Finance,FDA allows emergency use of antibody drug Trump received,20201122134613,market open,http://web.archive.org/web/20201122134613/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20201123140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201124140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201125140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201126140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201127140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20201128140000,market open,N/A
Yahoo Finance,Black Friday online shopping surged over 21% amid pandemic,20201129133003,market open,http://web.archive.org/web/20201129133003/https://finance.yahoo.com/
Yahoo Finance,Why the Dow has been going up for 124 years,20201130140657,market open,http://web.archive.org/web/20201130140657/https://finance.yahoo.com/
Yahoo Finance,Stocks rise as traders look to extend November rally,20201201151300,market open,http://web.archive.org/web/20201201151300/https://finance.yahoo.com/
Yahoo Finance,How pent-up demand can boost the economy next year,20201202141011,market open,http://web.archive.org/web/20201202141011/https://finance.yahoo.com/
Yahoo Finance,"Another 712,000 Americans filed new jobless claims last week",20201203151356,market open,http://web.archive.org/web/20201203151356/https://finance.yahoo.com/
Yahoo Finance,"November jobs report: U.S. likely added 470,000 jobs, smallest number in 7 months",20201204130944,market open,http://web.archive.org/web/20201204130944/https://finance.yahoo.com/
Yahoo Finance,TikTok's new generation of millionaires: 'I did it 100% on my own',20201205135918,market open,http://web.archive.org/web/20201205135918/https://finance.yahoo.com/
Yahoo Finance,How to avoid holiday shopping scams in 2020,20201206140307,market open,http://web.archive.org/web/20201206140307/https://finance.yahoo.com/
Yahoo Finance,Meet this year's Company Of The Year,20201207135633,market open,http://web.archive.org/web/20201207135633/https://finance.yahoo.com/
Yahoo Finance,The market faces upside risks in 2021,20201208140128,market open,http://web.archive.org/web/20201208140128/https://finance.yahoo.com/
Yahoo Finance,Wall Street forecasts just keep going up,20201209135734,market open,http://web.archive.org/web/20201209135734/https://finance.yahoo.com/
Yahoo Finance,"Jobless claims: Another 853,000 Americans filed last week",20201210134132,market open,http://web.archive.org/web/20201210134132/https://finance.yahoo.com/
Yahoo Finance,"Stock fall, stimulus progress still elusive",20201211144342,market open,http://web.archive.org/web/20201211144342/https://finance.yahoo.com/
Yahoo Finance,Covid created a 'perfect storm for emergency medical services',20201212141740,market open,http://web.archive.org/web/20201212141740/https://finance.yahoo.com/
Yahoo Finance,Trucks with first COVID-19 vaccine in US get ready to roll,20201213141011,market open,http://web.archive.org/web/20201213141011/https://finance.yahoo.com/
Yahoo Finance,"Stocks jump as vaccine roll-out begins, stimulus hopes rise",20201214153319,market open,http://web.archive.org/web/20201214153319/https://finance.yahoo.com/
Yahoo Finance,The four letters that defined markets in 2020,20201215141223,market open,http://web.archive.org/web/20201215141223/https://finance.yahoo.com/
Yahoo Finance,There's no reason to worry about inflation in 2021,20201216130433,market open,http://web.archive.org/web/20201216130433/https://finance.yahoo.com/
Yahoo Finance,"Jobless claims: Another 818,000 Americans expected to have filed last week",20201217133222,market open,http://web.archive.org/web/20201217133222/https://finance.yahoo.com/
Yahoo Finance,How 2020 transformed the grocery business,20201218142825,market open,http://web.archive.org/web/20201218142825/https://finance.yahoo.com/
Yahoo Finance,Moderna COVID-19 vaccine authorized for use by FDA,20201219132343,market open,http://web.archive.org/web/20201219132343/https://finance.yahoo.com/
Yahoo Finance,Congress poised to vote on aid package after Fed compromise,20201220143818,market open,http://web.archive.org/web/20201220143818/https://finance.yahoo.com/
Yahoo Finance,Hope and how it functions in financial markets,20201221124806,market open,http://web.archive.org/web/20201221124806/https://finance.yahoo.com/
Yahoo Finance,Markets are moving away from a 'Darwinistic' phase,20201222140239,market open,http://web.archive.org/web/20201222140239/https://finance.yahoo.com/
Yahoo Finance,"803,000 American workers filed new unemployment insurance claims last week.",20201223135044,market open,http://web.archive.org/web/20201223135044/https://finance.yahoo.com/
Yahoo Finance,The extraordinary history of the Santa Claus Rally,20201224140711,market open,http://web.archive.org/web/20201224140711/https://finance.yahoo.com/
Yahoo Finance,Next up for retailers: A big wave of gift returns,20201225133416,market open,http://web.archive.org/web/20201225133416/https://finance.yahoo.com/
Yahoo Finance,Millions of Americans lose jobless benefits as Trump kills aid bill,20201226122856,market open,http://web.archive.org/web/20201226122856/https://finance.yahoo.com/
Yahoo Finance,After Christmas your mall might vanish,20201227113456,market open,http://web.archive.org/web/20201227113456/https://finance.yahoo.com/
Yahoo Finance,2 ways workplace productivity may have changed forever,20201228122135,market open,http://web.archive.org/web/20201228122135/https://finance.yahoo.com/
Yahoo Finance,"Stocks hit record highs, adding to year-end rally",20201229151142,market open,http://web.archive.org/web/20201229151142/https://finance.yahoo.com/
Yahoo Finance,The chart that explains 2020's crazy stock market,20201230142317,market open,http://web.archive.org/web/20201230142317/https://finance.yahoo.com/
Yahoo Finance,"Jobless claims: Another 833,000 Americans likely filed new claims week ending Dec. 26",20201231120244,market open,http://web.archive.org/web/20201231120244/https://finance.yahoo.com/
Yahoo Finance,J.C. Penney is toast in 2021,20210101144839,market open,http://web.archive.org/web/20210101144839/https://finance.yahoo.com/
Yahoo Finance,"Bitcoin breaks $30,000 as price surge continues into new year",20210102152117,market open,http://web.archive.org/web/20210102152117/https://finance.yahoo.com/
Yahoo Finance,"Georgia Senate runoffs, December jobs report: What to know this week",20210103194414,market open,http://web.archive.org/web/20210103194414/https://finance.yahoo.com/
Yahoo Finance,Stock futures rise as equities look to kick off new year higher,20210104124434,market open,http://web.archive.org/web/20210104124434/https://finance.yahoo.com/
Yahoo Finance,A rocky start to a new year,20210105115627,market open,http://web.archive.org/web/20210105115627/https://finance.yahoo.com/
Yahoo Finance,"S&P 500, Dow reach record highs as bank stocks rally amid Georgia runoff results",20210106165826,market open,http://web.archive.org/web/20210106165826/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210107140000,market open,N/A
Yahoo Finance,Snapshot missing (something happened),20210108140000,market open,N/A
Yahoo Finance,CES 2021 is going all virtual — here’s what to expect,20210109133546,market open,http://web.archive.org/web/20210109133546/https://finance.yahoo.com/
Yahoo Finance,Anthony Anderson wants to help Americans with their finances,20210110142539,market open,http://web.archive.org/web/20210110142539/https://finance.yahoo.com/
Yahoo Finance,The economy is expected to get a whole lot better,20210111121005,market open,http://web.archive.org/web/20210111121005/https://finance.yahoo.com/
Yahoo Finance,Stock futures point to a higher open,20210112141746,market open,http://web.archive.org/web/20210112141746/https://finance.yahoo.com/
Yahoo Finance,Stocks struggle for direction,20210113160140,market open,http://web.archive.org/web/20210113160140/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210114140000,market open,N/A
Yahoo Finance,Stock futures point to a lower open,20210115142931,market open,http://web.archive.org/web/20210115142931/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210116140000,market open,N/A
Yahoo Finance,Trump admin attempts to 'box in' Biden on student loan forgiveness,20210117125154,market open,http://web.archive.org/web/20210117125154/https://finance.yahoo.com/
Yahoo Finance,What to expect from the early Biden administration on student loans,20210118145505,market open,http://web.archive.org/web/20210118145505/https://finance.yahoo.com/
Yahoo Finance,Why the stock market could double twice by 2040,20210119135922,market open,http://web.archive.org/web/20210119135922/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210120140000,market open,N/A
Yahoo Finance,"935,000 Americans likely filed new jobless claims for week ended Jan. 16",20210121131418,market open,http://web.archive.org/web/20210121131418/https://finance.yahoo.com/
Yahoo Finance,"Stock futures drop, retreating from record highs",20210122140232,market open,http://web.archive.org/web/20210122140232/https://finance.yahoo.com/
Yahoo Finance,Biden’s paid leave plan meets the nation's ‘messy’ policies,20210123134926,market open,http://web.archive.org/web/20210123134926/https://finance.yahoo.com/
Yahoo Finance,Scaramucci to Biden: 'Now is not the time to raise taxes',20210124150715,market open,http://web.archive.org/web/20210124150715/https://finance.yahoo.com/
Yahoo Finance,Stock futures mixed as tech shares advance,20210125135957,market open,http://web.archive.org/web/20210125135957/http://finance.yahoo.com/
Yahoo Finance,Here's why the shorts are getting squeezed,20210126135959,market open,http://web.archive.org/web/20210126135959/http://finance.yahoo.com/
Yahoo Finance,"Futures fall before Fed decision, Microsoft jumps after earnings",20210127135857,market open,http://web.archive.org/web/20210127135857/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210128140000,market open,N/A
Yahoo Finance,The GameStop saga finds its villain,20210129140517,market open,http://web.archive.org/web/20210129140517/https://finance.yahoo.com/
Yahoo Finance,Moderna seeks FDA clearance to increase doses per vial: CNBC,20210130140940,market open,http://web.archive.org/web/20210130140940/https://finance.yahoo.com/
Yahoo Finance,Novavax CEO: UK data should be used for quicker US rollout,20210131131855,market open,http://web.archive.org/web/20210131131855/https://finance.yahoo.com/
Yahoo Finance,Investors aren't convinced the GameStop drama is a big deal,20210201140903,market open,http://web.archive.org/web/20210201140903/https://finance.yahoo.com/
Yahoo Finance,The retail rally is bigger than GameStop,20210202134842,market open,http://web.archive.org/web/20210202134842/https://finance.yahoo.com/
Yahoo Finance,Sharks arrive at the GameStop party,20210203135424,market open,http://web.archive.org/web/20210203135424/https://finance.yahoo.com/
Yahoo Finance,"779,000 Americans filed new unemployment claims for week ended Jan. 30",20210204134635,market open,http://web.archive.org/web/20210204134635/https://finance.yahoo.com/
Yahoo Finance,"U.S. employers added 49,000 jobs in January, falling short of expectations",20210205135703,market open,http://web.archive.org/web/20210205135703/https://finance.yahoo.com/
Yahoo Finance,Op-Ed: How US business leaders can restore faith in capitalism,20210206135937,market open,http://web.archive.org/web/20210206135937/https://finance.yahoo.com/
Yahoo Finance,"Chinese users flock to chat app Clubhouse, evading censors",20210207141951,market open,http://web.archive.org/web/20210207141951/https://finance.yahoo.com/
Yahoo Finance,Tesla invested $1.5 billion in bitcoin,20210208140601,market open,http://web.archive.org/web/20210208140601/https://finance.yahoo.com/
Yahoo Finance,"Stocks dip, pausing after reaching records",20210209153949,market open,http://web.archive.org/web/20210209153949/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210210140000,market open,N/A
Yahoo Finance,"793,000 Americans filed new unemployment claims for week ended Feb. 6",20210211140110,market open,http://web.archive.org/web/20210211140110/http://finance.yahoo.com/
Yahoo Finance,The stock market is a fascinating place right now,20210212140137,market open,http://web.archive.org/web/20210212140137/http://finance.yahoo.com/
Yahoo Finance,'Nothing changed': Amazon workers on new CEO,20210213140251,market open,http://web.archive.org/web/20210213140251/https://finance.yahoo.com/
Yahoo Finance,'Obamacare' sign-ups reopen as Democrats push for more aid,20210214135921,market open,http://web.archive.org/web/20210214135921/https://finance.yahoo.com/
Yahoo Finance,European stocks surge on hopes of quicker economic recovery,20210215130942,market open,http://web.archive.org/web/20210215130942/https://finance.yahoo.com/
Yahoo Finance,"Bitcoin passes $50,000 for the first time",20210216142200,market open,http://web.archive.org/web/20210216142200/http://finance.yahoo.com/
Yahoo Finance,COVID-19 cases are dropping like a rock,20210217130908,market open,http://web.archive.org/web/20210217130908/https://finance.yahoo.com/
Yahoo Finance,"Another 861,00 Americans filed new unemployment claims for week ended Feb. 13",20210218133823,market open,http://web.archive.org/web/20210218133823/https://finance.yahoo.com/
Yahoo Finance,'Fasten your seatbelts' — The case for a roaring economic recovery,20210219131019,market open,http://web.archive.org/web/20210219131019/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210220140000,market open,N/A
Yahoo Finance,'We could be approaching herd immunity': epidemiologist on COVID,20210221142437,market open,http://web.archive.org/web/20210221142437/https://finance.yahoo.com/
Yahoo Finance,2 timeless lessons for investors from the past year,20210222141406,market open,http://web.archive.org/web/20210222141406/https://finance.yahoo.com/
Yahoo Finance,Re-opening trades keep ripping,20210223140005,market open,http://web.archive.org/web/20210223140005/http://finance.yahoo.com/
Yahoo Finance,Main Street is lagging Wall Street,20210224135923,market open,http://web.archive.org/web/20210224135923/http://finance.yahoo.com/
Yahoo Finance,"730,000 Americans filed new unemployment claims for week ended Feb. 20",20210225140249,market open,http://web.archive.org/web/20210225140249/http://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210226140000,market open,N/A
Yahoo Finance,"House passes Biden's $1.9 trillion relief package including $1,400 stimulus checks",20210227141444,market open,http://web.archive.org/web/20210227141444/https://finance.yahoo.com/
Yahoo Finance,Warren Buffett quotes Mae West in defense of stock buybacks,20210228135211,market open,http://web.archive.org/web/20210228135211/https://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210301140000,market open,N/A
Yahoo Finance,Futures tick down after S&P 500's best session since June,20210302134532,market open,http://web.archive.org/web/20210302134532/http://finance.yahoo.com/
Yahoo Finance,SPACs are now a $700 billion market,20210303134219,market open,http://web.archive.org/web/20210303134219/http://finance.yahoo.com/
Yahoo Finance,"Another 745,000 Americans filed new unemployment claims for week ended Feb. 27",20210304141612,market open,http://web.archive.org/web/20210304141612/http://finance.yahoo.com/
Yahoo Finance,"U.S. economy added 379,000 jobs in February",20210305140537,market open,http://web.archive.org/web/20210305140537/https://finance.yahoo.com/
Yahoo Finance,"Democrats plan smaller, extended jobless aid",20210306141806,market open,http://web.archive.org/web/20210306141806/http://finance.yahoo.com/
Yahoo Finance,"Roblox goes public, inflation data: What to know this week",20210307140305,market open,http://web.archive.org/web/20210307140305/https://finance.yahoo.com/
Yahoo Finance,Rising interest rates are a good sign for stocks,20210308140042,market open,http://web.archive.org/web/20210308140042/http://finance.yahoo.com/
Yahoo Finance,"New day, same story",20210309140007,market open,http://web.archive.org/web/20210309140007/http://finance.yahoo.com/
Yahoo Finance,Dip buyers were out in full force,20210310140453,market open,http://web.archive.org/web/20210310140453/http://finance.yahoo.com/
Yahoo Finance,Snapshot missing (something happened),20210311140000,market open,N/A
Yahoo Finance,"Record highs, one year later",20210312132534,market open,http://web.archive.org/web/20210312132534/https://finance.yahoo.com/
